Date,embedding,engle_granger,johansen
2024-02-13,-0.0020787424571095726,-0.007946064821070142,0.0010341334770705758
2024-02-14,-0.005159704697966871,-0.00803018417825574,0.0006430623453929307
2024-02-15,0.023811487268450903,0.03576979296822367,0.020661798813946607
2024-02-16,0.001668450578791969,-0.0027684730341515527,0.004087479225712442
2024-02-20,0.0013998674703013414,0.012719217405185178,-0.01183144336187727
2024-02-21,0.002255008520454105,0.02116773536454044,0.003553475997037969
2024-02-22,-0.032311252060801675,-0.09319527801429053,-0.014570687556510675
2024-02-23,-0.010980813392982847,-0.016531382963788265,-0.01507027310390312
2024-02-26,0.020749850128834613,0.011772321173633893,0.015619297711438862
2024-02-27,0.0020891833023800157,0.006903400614620914,0.0019249393744027233
2024-02-28,0.010056936738144983,0.009771719540383828,0.004265091586343006
2024-02-29,-0.008932825092433937,-0.015892437692021533,-0.010658206221330579
2024-03-01,-0.007305476061730376,-0.025824765810244354,-0.015863196248887414
2024-03-04,-0.02061129024491002,-0.06006602823036171,-0.04646973475001528
2024-03-05,-0.01625816754316043,-0.02631240807534734,-0.016550136490944035
2024-03-06,-0.009851627679142693,-0.030464639349080926,-0.02298308748883484
2024-03-07,-0.011545238675211334,-0.02585752403300101,-0.009862424884215803
2024-03-08,0.008139521027720753,0.03139712651006876,-0.0014544549938398487
2024-03-11,0.008837495207199963,0.023136719428223596,0.035219779539814054
2024-03-12,-0.013892608287024854,-0.04766909632459852,-0.02040654200518004
2024-03-13,-0.012557438766065122,-0.016230501978275712,-0.027936565436453464
2024-03-14,-0.004463919101052705,0.002456003288845254,-0.025670032217498306
2024-03-15,0.006754292638963788,0.00662429374630249,0.016457371443190948
2024-03-18,-0.004402545516620071,0.022912031511331633,0.03501294075931836
2024-03-19,0.002541003767733918,-0.008630269700398952,-0.011123942994003988
2024-03-20,0.0033737638447495664,0.007666739197082872,0.008792878845025665
2024-03-21,-0.01691606562960608,-0.03181465821565972,-0.024009570212650443
2024-03-22,-0.0161141526336539,-0.020916522082526166,-0.0035001006870005735
2024-03-25,-0.00455020463539908,-0.0008996107646505269,0.008642221157656404
2024-03-26,0.007706586921779035,0.0249979524124204,0.026293762730809255
2024-03-27,0.013558463158726775,0.028432722235228015,0.009754064229657433
2024-03-28,-0.010059407955352895,-0.0135777173430083,-0.011289376154800546
2024-04-01,-0.014955368205754849,-0.006555951720074393,-0.0061219762137247665
2024-04-02,-0.01024734452821079,-0.014885795571512817,-0.03539556952376832
2024-04-03,0.0003672540879694708,0.009863015974845003,0.0020255116618106417
2024-04-04,0.01789239985586155,0.026381689890261927,0.010260542866231792
2024-04-05,-0.020581450261222378,-0.03106116591170318,-0.03934907482935872
2024-04-08,0.00534448188972263,0.02333681782400605,0.03279384598083705
2024-04-09,0.008988683743827885,0.023369632410158415,0.0135216022896389
2024-04-10,-0.01562585829981782,-0.02646212182627399,-0.02129741940438823
2024-04-11,0.0037456728783530568,-0.0029422821892510333,0.012423987993505059
2024-04-12,0.010215334113176145,0.014225874113182902,0.0020698361156000987
2024-04-15,-0.009862074092888617,-0.012342937849251579,-0.02562324958494715
2024-04-16,-0.014665599627977866,-0.02881126973890553,-0.01835616030356426
2024-04-17,0.004104506979111466,0.01703617223438012,-0.002083373835352975
2024-04-18,-0.01072673699689226,-0.01653541741436928,-0.01940239917040314
2024-04-19,0.02144035678439078,0.03245900627499336,-0.00033059113438496104
2024-04-22,-0.013561978532865938,-0.025055826757256837,-0.02469164486966584
2024-04-23,-0.0014878848268532253,-0.004453370659552025,-0.0002625085108809433
2024-04-24,0.03467600589705126,0.05561744162721847,0.07847724841668227
2024-04-25,0.02316409043457308,0.022305508796290074,0.059686420639056915
2024-04-26,-0.05135980288940789,-0.03724220695399825,-0.028409215123707067
2024-04-29,0.052537289957318475,0.06792366096106013,0.09424717799018859
2024-04-30,-0.0037083516991803568,-0.00704366647277761,-0.011556804354930273
2024-05-01,-0.013234280919937391,-0.004917074611389105,-0.013078631192469815
2024-05-02,0.0020753027919464097,-0.003346511437425592,-0.003346511437425592
2024-05-03,0.022438059305301294,0.000566826276544008,0.000566826276544008
2024-05-06,-0.001203888806010922,0.0029121432262944947,0.0029121432262944947
2024-05-07,-0.006672495417847113,-0.011271032143166848,-0.011271032143166848
2024-05-08,0.003935441998365263,-0.001291680069177592,-0.001291680069177592
2024-05-09,0.002228886649510109,-0.003832746524940833,-0.003832746524940833
2024-05-10,-0.0006958983513680073,-0.0025289231723386154,0.0018696846006460044
2024-05-13,0.0013961445735056976,0.003478976216213647,-0.004020823765337212
2024-05-14,-0.0010671928303692458,0.005304885608165222,0.00036026322740991825
2024-05-15,-0.0038067485363113994,-0.005871170583958163,0.0022462030375377307
2024-05-16,-0.006283509531783427,-0.0020735486716138896,-0.006502031361938232
2024-05-17,-0.0019866277346029192,0.00043618684443675894,-0.003118722289136855
2024-05-20,-0.004466070662158738,-0.0025965393653441192,-0.0010688206166195701
2024-05-21,-0.002952612889779971,0.01263510636433809,-0.0024789134358129683
2024-05-22,0.0032625034548045663,-0.0031053974396475946,0.005206578925007754
2024-05-23,0.001874740653698792,-0.0012880760681453385,0.004930270768269951
2024-05-24,-0.007646200028042704,0.0021941183099756676,0.0018445800059273764
2024-05-28,-0.014011303168552036,-0.035015661207805415,-0.0008366774822530676
2024-05-29,-0.0013086069797425548,-0.0044798199302544806,-0.002600447387862426
2024-05-30,0.003461079950089263,0.021745061683996324,-0.006581043586428104
2024-05-31,-0.006090112659540692,0.003341097110021085,-0.0013292663360203294
2024-06-03,-0.008887674068428298,-0.034168876662777126,0.001162742687640761
2024-06-04,-6.88017326144319e-05,-0.00971288783159605,-2.2012781689895178e-05
2024-06-05,-0.005596025162816476,-0.02659043501537437,0.007964840570075049
2024-06-06,0.010718563315313845,0.014026880786373286,-0.00037036147362008444
2024-06-07,-0.0015568570372460177,-0.0008042474927033805,-0.0005492237968307334
2024-06-10,0.009593873325305702,-0.010896416702846823,0.00900701696274393
2024-06-11,-0.012312753661283038,-0.0006204102060531014,-0.012183454556778805
2024-06-12,-0.015380368932787335,-0.0018753481881526924,-0.0026270881479774745
2024-06-13,-0.015554703472324061,-0.009211328032930588,0.00023303951529134447
2024-06-14,-0.0001569628025840153,-0.01308740738109726,0.0034429284636288138
2024-06-17,-0.003011490172321296,0.017819733757747945,-0.012812170360236607
2024-06-18,-0.006252202206850832,-0.027156431655761093,0.005534350717671032
2024-06-20,0.022597837340168403,0.018778025435585755,0.011393244572190885
2024-06-21,0.018852033365712083,0.026509502441413278,-0.005956787939116493
2024-06-24,0.0037513879957921104,0.03823964625713703,0.006971854572309444
2024-06-25,-0.012175001736873803,-0.028480281473526325,-0.004773711825893878
2024-06-26,0.007653504565705305,0.008527493773050999,-0.011871007058121408
2024-06-27,0.011284004839952932,0.01447863376911982,0.0001411700977595576
2024-06-28,-0.004678188214105083,-0.003478659406465567,-0.001826417361471222
2024-07-01,-0.0003199437426794738,0.01371587865742101,-0.014570780618257761
2024-07-02,-0.015012520757423898,0.013903014004933056,-0.06047112021445409
2024-07-03,-0.028100706903382157,-0.025538204536338947,-0.04142704944363962
2024-07-05,0.00397828549389021,0.02469606233386674,0.004494983121435481
2024-07-08,-0.011143753167539572,-0.015160448326895958,-0.011992008858340286
2024-07-09,-0.016722213229376524,-0.01786289106508865,-0.02780665392206714
2024-07-10,-0.0074526371446530515,-0.008544290138735278,0.0010204585187328697
2024-07-11,0.016996774077991206,0.016708035451562984,0.039760917682042284
2024-07-12,-0.01627638805756899,-0.010249237789386311,-0.02697295423128898
2024-07-15,-0.010894197498101587,0.007050376166598382,-0.013308494077027833
2024-07-16,-0.0047130331336621145,-0.001433711721568942,-0.012439711282543597
2024-07-17,0.013278182581931097,0.022578340218940517,0.007370847650472201
2024-07-18,-0.011624789147957748,-0.015181152679436916,0.014127043704963893
2024-07-19,0.01017208411850865,0.008774413222684085,0.0181029506608835
2024-07-22,-0.013267740361042214,-0.00702018166520082,-0.025523301072821657
2024-07-23,0.017291368107304316,0.0032649106379532443,0.01409119071511753
2024-07-24,0.024645869857821624,0.0056374445293019045,0.057056197951054675
2024-07-25,-0.006722124288204623,-0.009434643939813058,-0.013262478098148645
2024-07-26,0.010279448933149981,-0.0005965646044991058,0.018031242755497633
2024-07-29,-0.009404489009562722,0.01169036631336957,-0.037497183288594485
2024-07-30,0.0022626327478497245,0.02766885789558109,0.023064890656216464
2024-07-31,0.0029151611034096358,-0.030845545117490693,-0.019091497978926487
2024-08-01,0.01047054952929678,0.017636802181370825,0.04585300835352037
2024-08-02,-0.0469804901129983,-0.011683006872454738,-0.0025717053175906336
2024-08-05,0.003146119780697143,0.0038430695395732075,0.0029450220968829655
2024-08-06,0.005520219021487449,0.0049509915457887745,-0.005356934633361643
2024-08-07,0.0069648799910115855,-0.004768581816408335,0.009712975987982552
2024-08-08,-0.002868405886224945,-0.0006266498581576574,-0.00943291744387036
2024-08-09,-0.0025356867739324772,-0.0018161791463883413,-0.0020550972763220265
2024-08-12,-0.0003794031194441549,-0.003683403442109512,0.0005549970390480663
2024-08-13,-0.005010531827870058,-0.0010329509724513741,-0.00883335552844633
2024-08-14,0.004935345810261249,0.0054936224813912915,0.003080382027030537
2024-08-15,0.008334932500302771,-0.0068280753698870544,-0.007424806322838773
2024-08-16,-0.006007284564503568,-0.0029323894538026305,0.0009010084017682773
2024-08-19,-0.00913247451553123,-0.004098414850113507,0.0006545209065010882
2024-08-20,0.008361106307178368,0.007912018929240271,0.00477352179535111
2024-08-21,8.164002011146199e-05,-0.00732330971274493,-0.005593249196044448
2024-08-22,0.004699071134374644,0.011361447984159745,0.003212593038606393
2024-08-23,-0.018689406431450183,-0.015287295488872088,-0.0058988372730919055
2024-08-26,0.0035507552664094666,0.010373870753194025,0.006089396769612021
2024-08-27,-0.008621944875260756,-0.0032997227144782705,-0.0005452721336710375
2024-08-28,0.0010536562591285659,0.0028409122150323983,-0.0009162911779000638
2024-08-29,0.009431134565395039,0.007939741728774718,-0.0025274635574423555
2024-08-30,0.009507107167683238,-0.004029345702902032,0.003241015479211895
